      8997.66      770.000
      9000.35      1700.00
      9010.93      240.000
      9012.36      650.000
      9015.00      1400.00
      9019.06      5000.00
      9020.07      630.000
      9034.30      1960.00
      9040.38      1550.00
      9042.60      590.000
      9047.84      2570.00
      9050.73      51000.0
      9051.01      590.000
      9055.74      160.000
      9055.97      1140.00
      9058.56      220.000
      9060.74      160.000
      9065.05      800.000
      9066.45      5600.00
      9068.60      430.000
      9069.74      180.000
      9072.07      290.000
      9074.77      330.000
      9075.81      1450.00
      9077.89      3400.00
      9092.94      320.000
      9093.31      1550.00
      9097.33      9900.00
      9097.38      280.000
      9097.60      850.000
      9103.58      320.000
      9109.73      1390.00
      9114.03      220.000
      9120.64      270.000
      9122.14      2460.00
      9125.47 2.61800e+006
      9128.83      390.000
      9134.78      650.000
      9137.20      1730.00
      9143.06      2490.00
      9158.70      140.000
      9168.41      4300.00
      9170.31      390.000
      9173.34      720.000
      9181.30      1840.00
      9190.09      430.000
      9196.12      1110.00
      9197.16      37600.0
      9201.00      2900.00
      9201.29      1800.00
      9202.21      870.000
      9204.26      1210.00
      9206.49      75000.0
      9210.55      370.000
      9211.11      780.000
      9218.45      1220.00
      9223.96      630.000
      9224.87      290.000
      9227.03 1.42700e+006
      9230.04      4200.00
      9235.03      990.000
      9235.81      170.000
      9236.39      990.000
      9241.86      540.000
      9247.79      220.000
      9253.12      150.000
      9262.87      690.000
      9266.22      290.000
      9268.75      20800.0
      9269.46      3470.00
      9269.61      260.000
      9269.63      290.000
      9270.23      250.000
      9272.69      1230.00
      9273.72      390.000
      9278.82      10500.0
      9287.85      290.000
      9290.13      250.000
      9292.11      13500.0
      9294.08      21700.0
      9297.52      670.000
      9302.57      370.000
      9310.45      2660.00
      9313.00      900.000
      9320.29      1300.00
      9322.48      170.000
      9322.63      310.000
      9329.81      180.000
      9338.72      410.000
      9343.27      4500.00
      9346.66      260.000
      9346.77      380.000
      9356.79      214000.
      9358.56      240.000
      9363.55      300.000
      9385.85      7900.00
      9391.51      2320.00
      9393.16      1550.00
      9394.84      130.000
      9401.67      94000.0
      9411.93      3040.00
      9416.67      740.000
      9420.04      240.000
      9423.06      260.000
      9423.20      300.000
      9434.19      7000.00
      9434.87      330.000
      9439.40      560.000
      9449.58      130.000
      9453.05      290.000
      9457.80      600.000
      9461.22      180.000
      9461.66      4700.00
      9463.46      1040.00
      9463.62      20100.0
      9463.80      2070.00
      9469.79      10200.0
      9473.28      13000.0
      9477.48      37800.0
      9477.52      270.000
      9480.93      1290.00
      9484.86      680.000
      9484.89      360.000
      9489.53      1090.00
      9498.10      29900.0
      9499.79      40000.0
      9502.66      170.000
      9502.91      1160.00
      9504.04      160.000
      9508.00      7200.00
      9510.26      580.000
      9511.06      530.000
      9513.55      160.000
      9539.02      240.000
      9550.65      470.000
      9553.66      1090.00
      9556.61      560.000
      9563.87      8700.00
      9568.18      180.000
      9569.90      280.000
      9570.45      510.000
      9574.13      200.000
      9579.97      360.000
      9585.44      1930.00
      9585.71      230.000
      9589.66      490.000
      9592.97      250.000
      9598.02      930.000
      9604.57      370.000
      9611.12      770.000
      9611.57      380.000
      9616.29      290.000
      9616.33      1030.00
      9621.85      240.000
      9623.63      690.000
      9627.84      850.000
      9630.31      240.000
      9632.21      8400.00
      9633.39      250.000
      9635.29      14800.0
      9645.12      440.000
      9645.96      450.000
      9659.09      440.000
      9660.43 1.83300e+006
      9666.29      350.000
      9667.35      16600.0
      9669.03      240.000
      9677.44      720.000
      9678.76      430.000
      9679.49      820.000
      9680.88      100.000
      9688.33      230.000
      9697.69      520.000
      9703.22      26600.0
      9703.27      580.000
      9704.24      100.000
      9704.93      1170.00
      9718.81      370.000
      9721.16      390.000
      9738.88      210.000
      9741.29      240.000
      9746.23      1930.00
      9749.13      53000.0
      9756.27      480.000
      9758.82      380.000
      9759.90      250.000
      9761.31      650.000
      9767.28      130.000
      9772.21      270.000
      9776.25      560.000
      9782.13      220.000
      9785.76      270.000
      9787.19      605000.
      9788.04      190.000
      9792.20      480.000
      9798.89      4200.00
      9799.93      250.000
      9803.05      210.000
      9804.40      170.000
      9806.38      580.000
      9815.39      20600.0
      9815.84      170.000
      9817.11      480.000
      9817.65      210.000
      9821.87      310.000
      9829.14      46000.0
      9833.40      110.000
      9834.36      250.000
      9836.12      58000.0
      9836.70      280.000
      9840.70      140.000
      9843.62      110.000
      9848.38      250.000
      9852.16      700.000
      9856.77      610.000
      9858.44      1620.00
      9867.30      260.000
      9868.15      230.000
      9870.60      520.000
      9871.63      370.000
      9874.70      340.000
      9875.34      150.000
      9876.52      1060.00
      9898.76      1070.00
      9901.07      300.000
      9905.07      1000.00
      9908.60      240.000
      9909.11      410.000
      9910.19      340.000
      9912.79      560.000
      9913.55      280.000
      9913.83      1500.00
      9914.92      230.000
      9918.84      340.000
      9918.88      210.000
      9930.05      420.000
      9932.53      480.000
      9932.77      530.000
      9935.50      140.000
      9937.44      260.000
      9937.92      580.000
      9941.56      190.000
      9945.79      1390.00
      9949.80      200.000
      9951.88      380.000
      9954.58      960.000
      9955.10      1240.00
      9960.78      170.000
      9966.22      930.000
      9969.78      360.000
      9973.20      2440.00
      9975.82      80.0000
      9977.42      1210.00
      9987.79      4400.00
      9990.37      8400.00
      9992.67      280.000
      9995.39      470.000
      9996.60      530.000
      10001.3      200.000
      10001.7      460.000
      10014.1      460.000
      10032.4      1460.00
      10036.0      640.000
      10039.9      250.000
      10041.8      540.000
      10042.1      13400.0
      10048.1      400.000
      10050.8      720.000
      10054.8      15200.0
      10056.9      110.000
      10057.7      170.000
      10059.0      280.000
      10071.7      1990.00
      10081.7      80.0000
      10082.3      340.000
      10084.0      170.000
      10085.5      100.000
      10085.6      1390.00
      10086.5      4800.00
      10089.2      460.000
      10091.9      15600.0
      10105.3      280.000
      10107.8      220.000
      10108.3      90.0000
      10114.4      690.000
      10114.6      220.000
      10120.8      530.000
      10123.4      80.0000
      10129.3      110.000
      10134.1      160.000
      10136.3      3630.00
      10140.2      350.000
      10143.2      2180.00
      10144.2      8100.00
      10147.0      1930.00
      10166.2      2120.00
      10177.8      2420.00
      10181.3      2910.00
      10183.4      530.000
      10187.3      340.000
      10191.2      900.000
      10197.7      230.000
      10214.3      390.000
      10217.2      170.000
      10217.5      150.000
      10221.2      3020.00
      10222.2      100.000
      10223.8      190.000
      10226.5      590.000
      10238.8      1560.00
      10244.6      300.000
      10250.4      1910.00
      10253.5      1140.00
      10256.8      1040.00
      10258.4      290.000
      10260.2      5200.00
      10261.0      440.000
      10271.1      120.000
      10271.4      106.000
      10274.0      290.000
      10274.9      300.000
      10279.6      220.000
      10281.2      90.0000
      10281.7      71.0000
      10285.9      1930.00
      10288.3      80.0000
      10291.8      290.000
      10295.9      930.000
      10302.7      66.0000
      10304.0      520.000
      10306.9      220.000
      10311.4      2910.00
      10311.9      2070.00
      10317.7      250.000
      10319.7      1800.00
      10320.2      120.000
      10335.6      9100.00
      10337.8      300.000
      10347.1      170.000
      10349.4      370.000
      10351.9      2130.00
      10353.2      260.000
      10361.0      660.000
      10362.8      120.000
      10365.8      150.000
      10372.4      1180.00
      10380.3      180.000
      10381.0      220.000
      10381.7      80.0000
      10390.3      200.000
      10404.2      170.000
      10405.9      210.000
      10411.3      90.0000
      10413.3      270.000
      10415.4      70.0000
      10415.8      1010.00
      10420.7      90.0000
      10422.4      1390.00
      10426.7      92.0000
      10427.0      90.0000
      10432.5      680.000
      10437.0      130.000
      10437.7      180.000
      10438.0      720.000
      10439.7      380.000
      10442.4      720.000
      10443.4      220.000
      10453.3      1340.00
      10462.6      1140.00
      10470.0      1100.00
      10472.9      570000.
      10480.6      111.000
      10480.9      80000.0
      10486.2      260.000
      10490.3      140.000
      10495.1      5500.00
      10497.7      5800.00
      10498.5      150.000
      10501.4      4600.00
      10505.5      730.000
      10509.0      670.000
      10509.4      9600.00
      10512.4      110.000
      10515.1      3370.00
      10521.1      440.000
      10522.4      230.000
      10528.7      1080.00
      10530.0      146.000
      10530.7      3580.00
      10532.2      2690.00
      10532.9      440.000
      10536.3      490.000
      10539.8      200.000
      10543.1      180.000
      10543.8      1890.00
      10545.7      190.000
      10548.2      190.000
      10556.8      130.000
      10557.7      1000.00
      10559.3      8900.00
      10566.1      170.000
      10568.2      11800.0
      10570.1      103.000
      10579.3      220.000
      10584.6      120.000
      10584.6      100.000
      10587.9      230.000
      10589.8      81.0000
      10590.0      350.000
      10594.3      220.000
      10597.7      180.000
      10599.8      160.000
      10603.5      120.000
      10604.2      161.000
      10608.4      720.000
      10610.0      101.000
      10612.9      160.000
      10616.3      820.000
      10617.9      1110.00
      10625.5      290.000
      10632.8      200.000
      10637.2      180.000
      10641.0      220.000
      10643.2      65.0000
      10649.4      290.000
      10652.6      109.000
      10657.4      100.000
      10663.8      130.000
      10667.2      2600.00
      10671.4      210.000
      10676.5      316000.
      10681.3      370.000
      10684.7      46000.0
      10686.3      3420.00
      10693.1      111.000
      10703.3      187.000
      10703.9      5800.00
      10706.6      148.000
      10715.7      2370.00
      10725.2      300.000
      10726.9      1470.00
      10728.4      3830.00
      10729.9      52000.0
      10735.2      1620.00
      10736.8      4200.00
      10744.8      280.000
      10747.3      380.000
      10752.4      310.000
      10752.4      220.000
      10754.8      86.0000
      10755.4      260.000
      10757.3      2060.00
      10762.1      5600.00
      10773.3      1090.00
      10775.4      360.000
      10776.3      3900.00
      10777.3      100.000
      10779.9      1340.00
      10782.0      280.000
      10788.9      920.000
      10789.3      490.000
      10797.0      130.000
      10803.0      2600.00
      10803.1      1080.00
      10805.5      103.000
      10806.9      1450.00
      10807.5      180.000
      10810.0      350.000
      10810.3      390.000
      10815.2      1320.00
      10815.9      910.000
      10816.4      4300.00
      10816.5      680.000
      10823.0      570.000
      10823.2      250.000
      10837.1      450.000
      10838.2      97.0000
      10847.4      690.000
      10856.4      240.000
      10860.3      175.000
      10864.1      1600.00
      10865.5      780.000
      10867.6      180.000
      10869.9      128.000
      10870.3      80.0000
      10872.9      1200.00
      10883.9      19200.0
      10885.6      129.000
      10893.3      740.000
      10895.3      2840.00
      10897.9      110.000
      10904.2      1040.00
      10914.3      260.000
      10916.6      390.000
      10926.4      700.000
      10926.7      135.000
      10927.5      74.0000
      10930.2      65.0000
      10941.9      140.000
      10944.6      190.000
      10945.2      3400.00
      10945.4      160.000
      10945.4      430.000
      10950.9      970.000
      10951.2      460.000
      10953.7      16300.0
      10958.6      111.000
      10965.9      3520.00
      10967.0      130.000
      10968.3      51.0000
      10979.5      58.0000
      10985.9      540.000
      10986.0      193.000
      10986.2      105.000
      10986.6      1380.00
      10993.2      160.000
      11003.9      99.0000
      11004.8      450.000
      11019.8      1230.00
      11019.9      42.0000
      11024.8      600.000
      11026.6      140.000
      11030.0      105.000
      11031.1      110.000
      11034.6      158.000
      11039.3      1030.00
      11041.3      200.000
      11046.0      203.000
      11046.2      380.000
      11049.2      1110.00
      11054.0      62.0000
      11054.9      8600.00
      11058.0      840.000
      11060.0      710.000
      11074.5      110.000
      11076.8      340.000
      11077.8      1990.00
      11081.9      33600.0
      11093.8      430.000
      11095.2      170.000
      11097.5      121.000
      11101.8      172.000
      11104.8      1960.00
      11109.5      7300.00
      11117.2      450.000
      11121.8      1510.00
      11127.1      390.000
      11127.8      200.000
      11128.6      840.000
      11131.3      2140.00
      11136.9      1620.00
      11137.5      105.000
      11141.9      710.000
      11142.0      62.0000
      11142.9      340.000
      11160.6      96.0000
      11165.2      460.000
      11176.3      190.000
      11182.2      380.000
      11183.8      91.0000
      11185.9      171.000
      11189.0      2990.00
      11192.8      200.000
      11193.8      710.000
      11206.9      92.0000
      11208.6      1290.00
      11218.7      136.000
      11224.2      150.000
      11227.3      130.000
      11228.6      420.000
      11232.9      49.0000
      11233.3      49000.0
      11236.8      216.000
      11242.1      126.000
      11247.4      130.000
      11247.4      120.000
      11248.5      202.000
      11249.8      110.000
      11251.4      980.000
      11256.6      1380.00
      11258.2      233.000
      11261.2      620.000
      11262.1      910.000
      11263.2      110.000
      11266.0      230.000
      11276.7      650.000
      11279.4      209.000
      11279.9      1070.00
      11288.4      94.0000
      11292.7      258.000
      11300.6      68.0000
      11300.7      119.000
      11304.2      96.0000
      11306.6      480.000
      11306.9      1980.00
      11310.4      370.000
      11314.5      100.000
      11324.3      181.000
      11324.8      210.000
      11325.5      171.000
      11329.5      70.0000
      11330.1      310.000
      11333.5      2250.00
      11334.5      65.0000
      11335.1      780.000
      11346.0      380.000
      11346.8      1790.00
      11349.6      90.0000
      11353.2      170.000
      11355.0      4700.00
      11355.2      188.000
      11357.8      26600.0
      11359.7      71.0000
      11361.6      470.000
      11361.7      210.000
      11364.2      127.000
      11369.4      140.000
      11372.2      130.000
      11374.4      45.0000
      11377.8      470.000
      11387.0      480.000
      11387.6      450.000
      11389.4      1770.00
      11396.8      19500.0
      11401.8      1470.00
      11420.4      360.000
      11422.8      85.0000
      11423.2      55.0000
      11432.8      4100.00
      11435.7      780.000
      11436.0      199.000
      11445.0      43000.0
      11445.9      90.0000
      11447.5      91.0000
      11458.7      77.0000
      11461.6      82.0000
      11467.9      213.000
      11468.2      1920.00
      11470.7      14900.0
      11471.7      340.000
      11476.0      155.000
      11478.9      360.000
      11479.2      129.000
      11481.9      130.000
      11491.3      138000.
      11493.0      1150.00
      11497.2      149.000
      11504.6      850.000
      11505.3      440.000
      11509.2      56.0000
      11513.2      510.000
      11514.4      94.0000
      11514.7      8900.00
      11515.2      320.000
      11516.0      100.000
      11518.1      710.000
      11519.4      80.0000
      11519.6      1430.00
      11520.5      90.0000
      11529.6      940.000
      11530.1      2320.00
      11534.1      265.000
      11539.2      213.000
      11547.0      114.000
      11554.8      90.0000
      11560.5      340.000
      11561.4      350.000
      11574.6      2110.00
      11576.8      58.0000
      11578.7      540.000
      11581.4      130.000
      11582.3      210.000
      11583.0      260.000
      11583.6      3860.00
      11584.5      112.000
      11585.9      69.0000
      11593.1      690.000
      11599.2      4400.00
      11600.2      135.000
      11605.8      180.000
      11608.6      360.000
      11613.1      211.000
      11616.5      220.000
      11618.4      124.000
      11620.6      3180.00
      11621.4      304.000
      11635.1      119.000
      11635.5      58.0000
      11637.8      620.000
      11639.3      330.000
      11639.7      69.0000
      11639.8      142.000
      11644.4      96.0000
      11651.7      92.0000
      11660.4      90.0000
      11662.0      168.000
      11664.4      310.000
      11666.1      211.000
      11670.8      2240.00
      11671.9      148000.
      11681.5      80.0000
      11681.7      2840.00
      11686.1      74.0000
      11690.8      3080.00
      11697.2      83.0000
      11697.5      209.000
      11698.5      104.000
      11702.0      320.000
      11706.7      7500.00
      11711.4      1480.00
      11715.4      340.000
      11717.1      95.0000
      11722.7      31300.0
      11723.8      310.000
      11725.7      64.0000
      11726.5      131.000
      11732.5      86.0000
      11736.4      18400.0
      11760.5      92.0000
      11764.8      51.0000
      11769.9      122.000
      11778.4      1100.00
      11779.6      320.000
      11780.3      48.0000
      11782.8      100.000
      11793.6      46.0000
      11795.9      143.000
      11796.3      54.0000
      11805.3      85.0000
      11807.3      420.000
      11807.8      3250.00
      11810.5      81.0000
      11815.2      164.000
      11821.8      125.000
      11825.1      87.0000
      11825.9      740.000
      11828.1      95.0000
      11830.8      400.000
      11832.9      2030.00
      11833.0      630.000
      11838.2      167.000
      11840.4      200.000
      11842.9      54.0000
      11861.6      1440.00
      11865.4      105.000
      11867.5      6500.00
      11868.9      253.000
      11871.6      460.000
      11873.9      89.0000
      11877.1      252.000
      11877.5      127.000
      11877.9      187.000
      11878.1      1000.00
      11881.9      110.000
      11883.2      1740.00
      11886.0      172.000
      11887.7      12000.0
      11887.8      1380.00
      11889.3      130.000
      11890.6      71.0000
      11892.1      74.0000
      11898.2      240.000
      11899.9      4000.00
      11903.1      500.000
      11913.1      79.0000
      11914.8      209.000
      11919.8      306.000
      11928.5      60.0000
      11943.9      7300.00
      11945.4      2080.00
      11946.5      28700.0
      11947.1      15500.0
      11948.6      4500.00
      11948.7      56.0000
      11949.9      71.0000
      11955.3      1170.00
      11963.4      53.0000
      11964.8      39.0000
      11977.4      69.0000
      11987.9      1720.00
      12009.2      51.0000
      12011.1      240.000
      12019.2      370.000
      12021.3      860.000
      12022.0      6100.00
      12023.4      91.0000
      12029.9      17600.0
      12040.9      430.000
      12041.5      75.0000
      12046.2      52.0000
      12054.6      48.0000
      12064.8      80.0000
      12069.6      120.000
      12078.0      166.000
      12078.8      48.0000
      12085.5      87.0000
      12090.7      80.0000
      12092.9      920.000
      12103.1      110.000
      12112.6      75.0000
      12112.7      240.000
      12115.6      207000.
      12123.0      480.000
      12125.8      650.000
      12129.7      1740.00
      12130.6      7100.00
      12132.2      82.0000
      12132.7      2000.00
      12135.3      277.000
      12142.3      52.0000
      12143.1      157000.
      12144.1      45.0000
      12144.3      420.000
      12149.6      115.000
      12152.7      580.000
      12154.7      7800.00
      12165.8      490.000
      12167.9      360.000
      12171.1      256.000
      12175.1      209.000
      12175.1      730.000
      12180.9      157.000
      12181.8      134.000
      12185.4      234.000
      12192.2      55.0000
      12197.5      930.000
      12210.2      4000.00
      12210.8      144.000
      12215.2      158.000
      12216.3      98.0000
      12219.8      43.0000
      12227.1      83.0000
      12229.5      1050.00
      12229.9      70.0000
      12232.7      56.0000
      12235.3      11500.0
      12236.5      2660.00
      12237.7      1200.00
      12238.3      49.0000
      12239.9      107.000
      12240.7      45.0000
      12248.3      85.0000
      12248.8      284.000
      12252.5      800.000
      12260.1      138.000
      12265.3      120.000
      12265.6      78.0000
      12266.8      48.0000
      12274.8      134.000
      12277.2      103.000
      12277.4      200.000
      12296.3      44.0000
      12298.3      101.000
      12299.3      33.0000
      12313.4      220.000
      12316.1      145.000
      12319.7      56.0000
      12320.3      139.000
      12321.4      410.000
      12324.5      264.000
      12331.9      79.0000
      12332.6      128.000
      12334.2      50.0000
      12341.4      5800.00
      12344.9      80.0000
      12346.8      101000.
      12352.9      101.000
      12355.4      310.000
      12359.2      3550.00
      12359.7      46000.0
      12363.0      180.000
      12367.6      44.0000
      12375.4      107.000
      12375.9      104.000
      12381.1      1020.00
      12381.7      66.0000
      12385.2      350.000
      12401.2      340.000
      12406.2      409000.
      12407.0      1150.00
      12409.6      99.0000
      12418.6      2130.00
      12422.6      150.000
      12422.8      12800.0
      12423.4      1360.00
      12425.7      600.000
      12432.7      78.0000
      12434.0      46.0000
      12442.7      555000.
      12443.2      72.0000
      12444.0      55.0000
      12445.4      1250.00
      12448.8      300.000
      12449.8      35.0000
      12450.9      1720.00
      12456.7      138.000
      12457.9      207.000
      12459.5      298000.
      12464.4      570.000
      12465.6      143.000
      12468.5      280.000
      12472.6      1040.00
      12477.8      135.000
      12479.7      307.000
      12480.7      4000.00
      12491.1      495000.
      12492.1      62.0000
      12503.1      119.000
      12506.2      175.000
      12511.8      183.000
      12521.6      256.000
      12522.7      46.0000
      12530.7      81.0000
      12544.4      103.000
      12549.2      240.000
      12556.2      520.000
      12556.5      860.000
      12557.8      6800.00
      12562.3      64.0000
      12564.6      62.0000
      12565.0      98.0000
      12566.1      64.0000
      12567.3      57.0000
      12571.9      105.000
      12575.1      171.000
      12583.5      61.0000
      12583.7      98.0000
      12586.7      67.0000
      12591.3      430.000
      12598.1      150.000
      12599.7      3220.00
      12608.1      134.000
      12613.8      152.000
      12620.6      38.0000
      12621.0      56.0000
      12623.8      330.000
      12625.1      8900.00
      12636.0      215.000
      12639.6      1240.00
      12641.9      4600.00
      12644.8      217.000
      12645.8      104.000
      12649.1      900.000
      12650.0      15500.0
      12651.8      65.0000
      12652.7      106.000
      12653.4      48.0000
      12653.8      1240.00
      12664.8      570.000
      12672.2      105.000
      12674.4      114.000
      12677.4      126.000
      12683.6      670.000
      12686.7      73.0000
      12688.3      200.000
      12688.9      76.0000
      12693.5      90.0000
      12694.9      306.000
      12700.4      80.0000
      12705.8      266000.
      12712.8      1070.00
      12713.3      500.000
      12713.7      63.0000
      12724.3      45.0000
      12726.4      152.000
      12735.9      200.000
      12736.9      62000.0
      12737.1      206.000
      12747.0      139.000
      12749.7      43000.0
      12765.6      2340.00
      12769.4      460.000
      12776.3      820.000
      12776.7      36.0000
      12785.1      910.000
