1.015181386781462948e+03 5.492126012351043751e-02 -4.495258874618577482e-05 -3.518696926221681359e-10
1.071677581290845410e+03 5.264549307541516177e-02 -4.337192940415997836e-05 -6.017125966925499449e-10
