1.628406403185911813e+03 4.578253965672315212e-02 -3.691532572607153018e-05 -8.187411131571554477e-10
1.682570612813813113e+03 4.510213749784965087e-02 -3.729817972183035508e-05 -4.896039220417302507e-10
