3.846619992448963785e+02 1.159889464712680757e-01 -7.339376681603377304e-05 -2.366235628348200204e-09
4.448040754417112339e+02 1.133069483460582422e-01 -7.240263608563280372e-05 -2.194250101836170951e-09
