1.834776542156452706e+03 9.011816181804714609e-02 -5.401352275259130184e-05 -1.812982615514222044e-09
1.889262273844652782e+03 8.172597223228414420e-02 -4.739486487855385947e-05 -3.227384843131542976e-09
