5.698126177419078431e+02 1.214519205626008874e-01 -7.884722135910090244e-05 -6.185421346524982343e-11
6.339066960765643444e+02 1.043735123204741211e-01 -6.569111130335850276e-05 -3.052987546132361810e-09
