1.559313906839442097e+03 4.690708612329262672e-02 -3.809497730320003515e-05 -6.372741649230901495e-10
1.613613566517771687e+03 4.582059805234207917e-02 -3.792091773090255289e-05 -4.785995597992045801e-10
